,Gene,Official_A,Official_B,UniProt_A,UniProt_B,Source
26998,XPO1,xpo1,anapc4,399087,414530,BIOGRID
26999,XPO1,xpo1,cdc25c-b,399087,398119,BIOGRID
27000,XPO1,xpo1,ap2b1,399087,380165,BIOGRID
27001,XPO1,xpo1,arhgef7,399087,444424,BIOGRID
27002,XPO1,xpo1,eif2d,399087,100036834,BIOGRID
27003,XPO1,xpo1,dusp12,399087,779286,BIOGRID
27004,XPO1,xpo1,pdcl3,399087,446464,BIOGRID
27005,XPO1,xpo1,brcc3,399087,447688,BIOGRID
27006,XPO1,xpo1,vtgb1,399087,398695,BIOGRID
27007,XPO1,xpo1,srsf3,399087,380152,BIOGRID
27008,XPO1,xpo1,MGC83716,399087,431968,BIOGRID
27009,XPO1,xpo1,zc3h7a,399087,446556,BIOGRID
27010,XPO1,xpo1,hdac6,399087,380178,BIOGRID
27011,XPO1,xpo1,riok3,399087,446880,BIOGRID
27012,XPO1,xpo1,samd4b,399087,444667,BIOGRID
27013,XPO1,xpo1,MGC81861,399087,447726,BIOGRID
27014,XPO1,xpo1,gpalpp1,399087,734525,BIOGRID
27015,XPO1,xpo1,mettl15,399087,443809,BIOGRID
27016,XPO1,xpo1,dok1,399087,444335,BIOGRID
27017,XPO1,xpo1,imp3,399087,432130,BIOGRID
27018,XPO1,xpo1,LOC496096,399087,496096,BIOGRID
27019,XPO1,xpo1,rnps1-b,399087,735191,BIOGRID
27020,XPO1,xpo1,znhit3,399087,100037228,BIOGRID
27021,XPO1,xpo1,dmap1,399087,447737,BIOGRID
27022,XPO1,xpo1,rbms1,399087,380099,BIOGRID
27023,XPO1,xpo1,MGC80163,399087,443901,BIOGRID
27024,XPO1,xpo1,MGC81667,399087,447710,BIOGRID
27025,XPO1,xpo1,kiaa1524,399087,494846,BIOGRID
27026,XPO1,xpo1,actr6,399087,100037212,BIOGRID
27027,XPO1,xpo1,haus4,399087,734615,BIOGRID
27028,XPO1,xpo1,ythdf3,399087,447455,BIOGRID
27029,XPO1,xpo1,stip1,399087,447010,BIOGRID
27030,XPO1,xpo1,limk2,399087,398298,BIOGRID
27031,XPO1,xpo1,pecr,399087,446674,BIOGRID
27032,XPO1,xpo1,rpf2,399087,379998,BIOGRID
27033,XPO1,xpo1,tgfb1i1,399087,779337,BIOGRID
27034,XPO1,xpo1,pard6g,399087,444140,BIOGRID
27035,XPO1,xpo1,prrc2a,399087,380408,BIOGRID
27036,XPO1,xpo1,tfdp2,399087,100158337,BIOGRID
27037,XPO1,xpo1,top3b,399087,398564,BIOGRID
27038,XPO1,xpo1,LOC100653503,399087,100653503,BIOGRID
27039,XPO1,xpo1,rab11fip5,399087,431959,BIOGRID
27040,XPO1,xpo1,xl64phr,399087,397827,BIOGRID
27041,XPO1,xpo1,paip2b,399087,495247,BIOGRID
27042,XPO1,xpo1,smu1,399087,431914,BIOGRID
27043,XPO1,xpo1,tbc1d19,399087,734293,BIOGRID
27044,XPO1,xpo1,MGC115333,399087,734387,BIOGRID
27045,XPO1,xpo1,aurkb-a,399087,398457,BIOGRID
27046,XPO1,xpo1,agap1,399087,431967,BIOGRID
27047,XPO1,xpo1,prkd1,399087,447531,BIOGRID
27048,XPO1,xpo1,mastl,399087,414585,BIOGRID
27049,XPO1,xpo1,hbox10,399087,394419,BIOGRID
27050,XPO1,xpo1,znf326,399087,100037139,BIOGRID
27051,XPO1,xpo1,rnf2,399087,100127274,BIOGRID
27052,XPO1,xpo1,kiaa1191,399087,734913,BIOGRID
27053,XPO1,xpo1,wdr82-a,399087,494657,BIOGRID
27054,XPO1,xpo1,fam54b-b,399087,734547,BIOGRID
27055,XPO1,xpo1,irf5,399087,494760,BIOGRID
27056,XPO1,xpo1,kdm6a,399087,446609,BIOGRID
27057,XPO1,xpo1,srsf12,399087,495068,BIOGRID
27058,XPO1,xpo1,fam98b,399087,446634,BIOGRID
27059,XPO1,xpo1,tdrd3,399087,431810,BIOGRID
27060,XPO1,xpo1,plk1,399087,380481,BIOGRID
27061,XPO1,xpo1,ppp2r3c,399087,398847,BIOGRID
27062,XPO1,xpo1,gtf2h2,399087,443754,BIOGRID
27063,XPO1,xpo1,gab1,399087,734248,BIOGRID
27064,XPO1,xpo1,LOC100137645,399087,100137645,BIOGRID
27065,XPO1,xpo1,MGC83922,399087,446708,BIOGRID
27066,XPO1,xpo1,znf622-b,399087,380242,BIOGRID
27067,XPO1,xpo1,c2orf49,399087,394317,BIOGRID
27068,XPO1,xpo1,ttc35-a,399087,432254,BIOGRID
27069,XPO1,xpo1,pick1,399087,735226,BIOGRID
27070,XPO1,xpo1,yeats4,399087,398909,BIOGRID
27071,XPO1,xpo1,nifk,399087,398645,BIOGRID
27072,XPO1,xpo1,tcf25,399087,100049094,BIOGRID
27073,XPO1,xpo1,arfgap2,399087,447220,BIOGRID
27074,XPO1,xpo1,pxk,399087,779134,BIOGRID
27075,XPO1,xpo1,srsf10,399087,379343,BIOGRID
27076,XPO1,xpo1,chmp4c,399087,444307,BIOGRID
27077,XPO1,xpo1,nono,399087,380427,BIOGRID
27078,XPO1,xpo1,polr1e,399087,444759,BIOGRID
27079,XPO1,xpo1,ap1s2,399087,495185,BIOGRID
27080,XPO1,xpo1,haus6,399087,100036802,BIOGRID
27081,XPO1,xpo1,rcl1,399087,379279,BIOGRID
27082,XPO1,xpo1,samd4a,399087,735054,BIOGRID
27083,XPO1,xpo1,agtpbp1,399087,446993,BIOGRID
27084,XPO1,xpo1,cuedc2-b,399087,447300,BIOGRID
27085,XPO1,xpo1,MGC53372,399087,379118,BIOGRID
27086,XPO1,xpo1,tubb2b,399087,379220,BIOGRID
27087,XPO1,xpo1,ccdc9,399087,495013,BIOGRID
27088,XPO1,xpo1,tubgcp6,399087,387282,BIOGRID
27089,XPO1,xpo1,prkci,399087,399287,BIOGRID
27090,XPO1,xpo1,MGC84185,399087,444654,BIOGRID
27091,XPO1,xpo1,kdm3a-b,399087,496351,BIOGRID
27092,XPO1,xpo1,utp14a,399087,398529,BIOGRID
27093,XPO1,xpo1,rufy3,399087,447212,BIOGRID
27094,XPO1,xpo1,cdc5l,399087,443636,BIOGRID
27095,XPO1,xpo1,ddx5,399087,399382,BIOGRID
27096,XPO1,xpo1,znf598,399087,734278,BIOGRID
27097,XPO1,xpo1,smg1,399087,779188,BIOGRID
27098,XPO1,xpo1,krt19,399087,432054,BIOGRID
27099,XPO1,xpo1,dvl2,399087,399301,BIOGRID
27100,XPO1,xpo1,ythdf1,399087,398949,BIOGRID
27101,XPO1,xpo1,usp47,399087,495686,BIOGRID
27102,XPO1,xpo1,pabpc1l-a,399087,398221,BIOGRID
27103,XPO1,xpo1,hltf,399087,735224,BIOGRID
27104,XPO1,xpo1,apc,399087,399455,BIOGRID
27105,XPO1,xpo1,ap2m1,399087,380497,BIOGRID
27106,XPO1,xpo1,ap2m1-b,399087,432171,BIOGRID
27107,XPO1,xpo1,rbm34,399087,443584,BIOGRID
27108,XPO1,xpo1,sap18,399087,734321,BIOGRID
27109,XPO1,xpo1,sdad1,399087,398506,BIOGRID
27110,XPO1,xpo1,naa30,399087,779222,BIOGRID
27111,XPO1,xpo1,mapk7,399087,446599,BIOGRID
27112,XPO1,xpo1,c18orf25,399087,380047,BIOGRID
27113,XPO1,xpo1,nfkbia,399087,446833,BIOGRID
27114,XPO1,xpo1,tbccd1,399087,100158407,BIOGRID
27115,XPO1,xpo1,MGC79910,399087,779167,BIOGRID
27116,XPO1,xpo1,smad4.1,399087,780764,BIOGRID
27117,XPO1,xpo1,gnl3,399087,380340,BIOGRID
27118,XPO1,xpo1,nfkb2,399087,397698,BIOGRID
27119,XPO1,xpo1,wdr83,399087,734767,BIOGRID
27120,XPO1,xpo1,polr2i,399087,734341,BIOGRID
27121,XPO1,xpo1,eaf2,399087,398779,BIOGRID
27122,XPO1,xpo1,wdr20,399087,100381015,BIOGRID
27123,XPO1,xpo1,fam175a,399087,443765,BIOGRID
27124,XPO1,xpo1,spata2,399087,379473,BIOGRID
27125,XPO1,xpo1,yap,399087,100653494,BIOGRID
27126,XPO1,xpo1,gtf2e2,399087,734303,BIOGRID
27127,XPO1,xpo1,exd1,399087,431895,BIOGRID
27128,XPO1,xpo1,wrnip1,399087,734231,BIOGRID
27129,XPO1,xpo1,LOC100037064,399087,100037064,BIOGRID
27130,XPO1,xpo1,haus7,399087,100158301,BIOGRID
27131,XPO1,xpo1,gtf2h4,399087,432181,BIOGRID
27132,XPO1,xpo1,MGC130982,399087,735235,BIOGRID
27133,XPO1,xpo1,e2f3,399087,398159,BIOGRID
27134,XPO1,xpo1,cdkn2aip-a,399087,379234,BIOGRID
27135,XPO1,xpo1,ddx17,399087,398649,BIOGRID
27136,XPO1,xpo1,cdc27,399087,443994,BIOGRID
27137,XPO1,xpo1,arid3a,399087,443893,BIOGRID
27138,XPO1,xpo1,ptcd1,399087,495833,BIOGRID
27139,XPO1,xpo1,rrs1,399087,495260,BIOGRID
27140,XPO1,xpo1,srfbp1,399087,380323,BIOGRID
27141,XPO1,xpo1,tsr1,399087,495115,BIOGRID
27142,XPO1,xpo1,zc3h14,399087,100158380,BIOGRID
27143,XPO1,xpo1,ahctf1,399087,397707,BIOGRID
27144,XPO1,xpo1,fam207a,399087,444323,BIOGRID
27145,XPO1,xpo1,cep170b,399087,734708,BIOGRID
27146,XPO1,xpo1,cnksr2,399087,443868,BIOGRID
27147,XPO1,xpo1,gtf2h1,399087,379969,BIOGRID
27148,XPO1,xpo1,MGC83681,399087,447754,BIOGRID
27149,XPO1,xpo1,pak7,399087,398224,BIOGRID
27150,XPO1,xpo1,rbm42-b,399087,100036875,BIOGRID
27151,XPO1,xpo1,rcor2,399087,431821,BIOGRID
27152,XPO1,xpo1,sugp2,399087,734589,BIOGRID
27153,XPO1,xpo1,dnajb6-a,399087,734291,BIOGRID
27154,XPO1,xpo1,ddx47,399087,432250,BIOGRID
27155,XPO1,xpo1,wdr36,399087,100037126,BIOGRID
27156,XPO1,xpo1,prpf18,399087,734335,BIOGRID
27157,XPO1,xpo1,ddx56,399087,414578,BIOGRID
27158,XPO1,xpo1,smarcd2,399087,447634,BIOGRID
27159,XPO1,xpo1,MGC53795,399087,379390,BIOGRID
27160,XPO1,xpo1,hmg20b,399087,779314,BIOGRID
27161,XPO1,xpo1,larp4,399087,100037046,BIOGRID
27162,XPO1,xpo1,usp46,399087,379981,BIOGRID
27163,XPO1,xpo1,mbtd1,399087,443638,BIOGRID
27164,XPO1,xpo1,tbc1d30,399087,100158431,BIOGRID
27165,XPO1,xpo1,wbscr22,399087,443795,BIOGRID
27166,XPO1,xpo1,cnot10-a,399087,446486,BIOGRID
27167,XPO1,xpo1,fblim1,399087,100137707,BIOGRID
27168,XPO1,xpo1,mlxip,399087,431799,BIOGRID
27169,XPO1,xpo1,nedd4l,399087,399396,BIOGRID
27170,XPO1,xpo1,nek4,399087,414527,BIOGRID
27171,XPO1,xpo1,recql,399087,734924,BIOGRID
27172,XPO1,xpo1,rnf10,399087,734904,BIOGRID
27173,XPO1,xpo1,wdr3,399087,443590,BIOGRID
27174,XPO1,xpo1,brca1,399087,399391,BIOGRID
27175,XPO1,xpo1,ctnnal1,399087,446448,BIOGRID
27176,XPO1,xpo1,depdc7-a,399087,446538,BIOGRID
27177,XPO1,xpo1,LOC100049152,399087,100049152,BIOGRID
27178,XPO1,xpo1,mtmr10-b,399087,414523,BIOGRID
27179,XPO1,xpo1,fancl,399087,734197,BIOGRID
27180,XPO1,xpo1,ap1m2,399087,446701,BIOGRID
27181,XPO1,xpo1,dimt1,399087,734747,BIOGRID
27182,XPO1,xpo1,zfp36,399087,398102,BIOGRID
27183,XPO1,xpo1,cenpt,399087,100158304,BIOGRID
27184,XPO1,xpo1,ift57,399087,100137649,BIOGRID
27185,XPO1,xpo1,trim33,399087,733198,BIOGRID
27186,XPO1,xpo1,coil,399087,397940,BIOGRID
27187,XPO1,xpo1,MGC82392,399087,446625,BIOGRID
27188,XPO1,xpo1,wdtc1,399087,432008,BIOGRID
27189,XPO1,xpo1,ppp6r2,399087,444243,BIOGRID
27190,XPO1,xpo1,wdr89,399087,444112,BIOGRID
27191,XPO1,xpo1,nf2,399087,446792,BIOGRID
27192,XPO1,xpo1,impact,399087,373600,BIOGRID
27193,XPO1,xpo1,dmd.1,399087,399334,BIOGRID
27194,XPO1,xpo1,recql4,399087,734225,BIOGRID
27195,XPO1,xpo1,rbm22,399087,380469,BIOGRID
27196,XPO1,xpo1,rbbp5,399087,446510,BIOGRID
27197,XPO1,xpo1,rbm4b,399087,494668,BIOGRID
27198,XPO1,xpo1,rmi1,399087,446710,BIOGRID
27199,XPO1,xpo1,uckl1,399087,496224,BIOGRID
27200,XPO1,xpo1,cnot4,399087,380304,BIOGRID
27201,XPO1,xpo1,keap1,399087,496326,BIOGRID
27202,XPO1,xpo1,ncoa2,399087,394405,BIOGRID
27203,XPO1,xpo1,alyref,399087,734364,BIOGRID
27204,XPO1,xpo1,fbxl19,399087,443628,BIOGRID
27205,XPO1,xpo1,lsg1,399087,414572,BIOGRID
27206,XPO1,xpo1,bloc1s5,399087,100037008,BIOGRID
27207,XPO1,xpo1,sde2,399087,431906,BIOGRID
27208,XPO1,xpo1,sall4,399087,398679,BIOGRID
27209,XPO1,xpo1,znf217,399087,398381,BIOGRID
27210,XPO1,xpo1,shank2,399087,734458,BIOGRID
27211,XPO1,xpo1,tbl3,399087,379734,BIOGRID
27212,XPO1,xpo1,sec16a,399087,734884,BIOGRID
27213,XPO1,xpo1,sp1,399087,431939,BIOGRID
27214,XPO1,xpo1,LOC398609,399087,398609,BIOGRID
27215,XPO1,xpo1,LOC495144,399087,495144,BIOGRID
27216,XPO1,xpo1,mcm8,399087,734487,BIOGRID
27217,XPO1,xpo1,dcaf11,399087,380436,BIOGRID
27218,XPO1,xpo1,MGC83105,399087,414715,BIOGRID
27219,XPO1,xpo1,tube1,399087,398412,BIOGRID
27220,XPO1,xpo1,wdpcp,399087,734894,BIOGRID
27221,XPO1,xpo1,irs2,399087,495836,BIOGRID
27222,XPO1,xpo1,kiaa0556,399087,494850,BIOGRID
27223,XPO1,xpo1,fermt3,399087,379715,BIOGRID
27224,XPO1,xpo1,fam83g,399087,494859,BIOGRID
27225,XPO1,xpo1,tcof1,399087,733319,BIOGRID
27226,XPO1,xpo1,ccar1,399087,779160,BIOGRID
27227,XPO1,xpo1,ddx55,399087,446443,BIOGRID
27228,XPO1,xpo1,taok2,399087,444087,BIOGRID
27229,XPO1,xpo1,tubd1,399087,394412,BIOGRID
27230,XPO1,xpo1,hira,399087,394341,BIOGRID
27231,XPO1,xpo1,matr3,399087,444209,BIOGRID
27232,XPO1,xpo1,noc3l,399087,495105,BIOGRID
27233,XPO1,xpo1,MGC53677,399087,379182,BIOGRID
27234,XPO1,xpo1,ttll1,399087,100036964,BIOGRID
27235,XPO1,xpo1,fibp,399087,735113,BIOGRID
27236,XPO1,xpo1,eri1,399087,734610,BIOGRID
27237,XPO1,xpo1,brd7,399087,398590,BIOGRID
27238,XPO1,xpo1,chd7,399087,443577,BIOGRID
27239,XPO1,xpo1,mfap1,399087,379834,BIOGRID
27240,XPO1,xpo1,pkp3,399087,446427,BIOGRID
27241,XPO1,xpo1,riok1,399087,733148,BIOGRID
27242,XPO1,xpo1,fubp3,399087,398900,BIOGRID
27243,XPO1,xpo1,vegt-b,399087,397990,BIOGRID
27244,XPO1,xpo1,nxf1,399087,432035,BIOGRID
27245,XPO1,xpo1,daxx,399087,446279,BIOGRID
27246,XPO1,xpo1,taf6,399087,397724,BIOGRID
27247,XPO1,xpo1,melk,399087,397927,BIOGRID
27248,XPO1,xpo1,utp18,399087,735130,BIOGRID
27249,XPO1,xpo1,vipas39,399087,734344,BIOGRID
27250,XPO1,xpo1,prkag2,399087,444397,BIOGRID
27251,XPO1,xpo1,mlh1,399087,100036779,BIOGRID
27252,XPO1,xpo1,smc6,399087,398986,BIOGRID
27253,XPO1,xpo1,MGC115451,399087,734641,BIOGRID
27254,XPO1,xpo1,ctu1,399087,779274,BIOGRID
27255,XPO1,xpo1,rwdd4,399087,414555,BIOGRID
27256,XPO1,xpo1,sept10,399087,495165,BIOGRID
27257,XPO1,xpo1,wibg,399087,494688,BIOGRID
27258,XPO1,xpo1,snap91,399087,399152,BIOGRID
27259,XPO1,xpo1,dapl1-b,399087,100049096,BIOGRID
27260,XPO1,xpo1,frmd8,399087,379363,BIOGRID
27261,XPO1,xpo1,zfp36l2-a,399087,380302,BIOGRID
27262,XPO1,xpo1,MGC115594,399087,734652,BIOGRID
27263,XPO1,xpo1,sept8-a,399087,447199,BIOGRID
27264,XPO1,xpo1,cdc37l1,399087,100158275,BIOGRID
27265,XPO1,xpo1,hif1an,399087,432095,BIOGRID
27266,XPO1,xpo1,srp54,399087,380256,BIOGRID
27267,XPO1,xpo1,sirt2,399087,495688,BIOGRID
27268,XPO1,xpo1,limd1,399087,779085,BIOGRID
27269,XPO1,xpo1,smg9,399087,779402,BIOGRID
27270,XPO1,xpo1,scyl1,399087,443710,BIOGRID
27271,XPO1,xpo1,MGC115285,399087,734456,BIOGRID
27272,XPO1,xpo1,fxr1-b,399087,380114,BIOGRID
27273,XPO1,xpo1,LOC496143,399087,496143,BIOGRID
27274,XPO1,xpo1,LOC495234,399087,495234,BIOGRID
27275,XPO1,xpo1,fam53a,399087,443593,BIOGRID
27276,XPO1,xpo1,mkrn2,399087,735181,BIOGRID
27277,XPO1,xpo1,usp16,399087,398823,BIOGRID
27278,XPO1,xpo1,gkap1-a,399087,444295,BIOGRID
27279,XPO1,xpo1,pycr1,399087,432159,BIOGRID
27280,XPO1,xpo1,sqstm1,399087,379610,BIOGRID
27281,XPO1,xpo1,ccnb2,399087,397743,BIOGRID
27282,XPO1,xpo1,dnajc8,399087,447089,BIOGRID
27283,XPO1,xpo1,imp4,399087,414695,BIOGRID
27284,XPO1,xpo1,aurka,399087,397925,BIOGRID
27285,XPO1,xpo1,lpin2,399087,398816,BIOGRID
27286,XPO1,xpo1,shq1,399087,100174802,BIOGRID
27287,XPO1,xpo1,tdrkh,399087,734340,BIOGRID
27288,XPO1,xpo1,trip4,399087,443804,BIOGRID
27289,XPO1,xpo1,stk11,399087,399100,BIOGRID
27290,XPO1,xpo1,ltv1,399087,443630,BIOGRID
27291,XPO1,xpo1,rpl29-a,399087,379418,BIOGRID
27292,XPO1,xpo1,uevld,399087,734773,BIOGRID
27293,XPO1,xpo1,ctu2,399087,100381163,BIOGRID
27294,XPO1,xpo1,rnf216,399087,100137689,BIOGRID
27295,XPO1,xpo1,grwd1,399087,380320,BIOGRID
27296,XPO1,xpo1,clint1-b,399087,494733,BIOGRID
27297,XPO1,xpo1,lsf,399087,399213,BIOGRID
27298,XPO1,xpo1,ap1m1,399087,734499,BIOGRID
27299,XPO1,xpo1,fkbp6,399087,432298,BIOGRID
27300,XPO1,xpo1,syap1,399087,380199,BIOGRID
27301,XPO1,xpo1,c21orf2,399087,447342,BIOGRID
27302,XPO1,xpo1,cmtr1,399087,443938,BIOGRID
27303,XPO1,xpo1,casc3,399087,398567,BIOGRID
27304,XPO1,xpo1,ubap2,399087,734973,BIOGRID
27305,XPO1,xpo1,fgfr1op,399087,734878,BIOGRID
27306,XPO1,xpo1,ascc2,399087,380573,BIOGRID
27307,XPO1,xpo1,tsga14,399087,100036799,BIOGRID
27308,XPO1,xpo1,sepsecs,399087,100101304,BIOGRID
27309,XPO1,xpo1,LOC443634,399087,443634,BIOGRID
27310,XPO1,xpo1,zc3h15,399087,446796,BIOGRID
27311,XPO1,xpo1,tubgcp4,399087,447441,BIOGRID
27312,XPO1,xpo1,MGC80122,399087,443886,BIOGRID
27313,XPO1,xpo1,uri1,399087,446566,BIOGRID
27314,XPO1,xpo1,agfg1,399087,432032,BIOGRID
27315,XPO1,xpo1,lsm14a-a,399087,447331,BIOGRID
27316,XPO1,xpo1,tbc1d7,399087,414469,BIOGRID
27317,XPO1,xpo1,r3hdm2,399087,734483,BIOGRID
27318,XPO1,xpo1,ppp4r1,399087,446904,BIOGRID
27319,XPO1,xpo1,paf1,399087,446278,BIOGRID
27320,XPO1,xpo1,knstrn,399087,100158408,BIOGRID
27321,XPO1,xpo1,pcm1,399087,397798,BIOGRID
27322,XPO1,xpo1,sept2-a,399087,398203,BIOGRID
27323,XPO1,xpo1,otud6b,399087,100049767,BIOGRID
27324,XPO1,xpo1,slc7a6os,399087,100037092,BIOGRID
27325,XPO1,xpo1,rps21,399087,446759,BIOGRID
27326,XPO1,xpo1,nat1,399087,496405,BIOGRID
27327,XPO1,xpo1,tbk1,399087,446351,BIOGRID
27328,XPO1,xpo1,hbs1l,399087,444278,BIOGRID
27329,XPO1,xpo1,mtm1,399087,734460,BIOGRID
27330,XPO1,xpo1,rnf31,399087,779341,BIOGRID
27331,XPO1,xpo1,kcmf1,399087,444129,BIOGRID
27332,XPO1,xpo1,sept11,399087,447479,BIOGRID
27333,XPO1,xpo1,znhit2,399087,495706,BIOGRID
27334,XPO1,xpo1,abcf1,399087,447467,BIOGRID
27335,XPO1,xpo1,ap3b1,399087,443724,BIOGRID
27336,XPO1,xpo1,tfdp1-a,399087,494744,BIOGRID
27337,XPO1,xpo1,xgap,399087,734233,BIOGRID
27338,XPO1,xpo1,uba5,399087,734791,BIOGRID
27339,XPO1,xpo1,ccdc6,399087,379300,BIOGRID
27340,XPO1,xpo1,MGC116435,399087,734668,BIOGRID
27341,XPO1,xpo1,pof1b,399087,446250,BIOGRID
27342,XPO1,xpo1,eif2b4,399087,496301,BIOGRID
27343,XPO1,xpo1,ap3s1,399087,379829,BIOGRID
27344,XPO1,xpo1,sept7,399087,444612,BIOGRID
27345,XPO1,xpo1,mink1,399087,446555,BIOGRID
27346,XPO1,xpo1,rabl2b,399087,446683,BIOGRID
27347,XPO1,xpo1,ap3s2,399087,496244,BIOGRID
27348,XPO1,xpo1,anapc5,399087,779325,BIOGRID
27349,XPO1,xpo1,wdr37,399087,446730,BIOGRID
27350,XPO1,xpo1,prpf4,399087,447476,BIOGRID
27351,XPO1,xpo1,lpp,399087,735087,BIOGRID
27352,XPO1,xpo1,upf2,399087,734721,BIOGRID
27353,XPO1,xpo1,ap1b1,399087,100036849,BIOGRID
27354,XPO1,xpo1,hnrnpr,399087,100158425,BIOGRID
27355,XPO1,xpo1,sept9,399087,735161,BIOGRID
27356,XPO1,xpo1,ap3m2,399087,496052,BIOGRID
27357,XPO1,xpo1,rpap3,399087,414472,BIOGRID
27358,XPO1,xpo1,ap1g1,399087,399243,BIOGRID
27359,XPO1,xpo1,mlst8,399087,398895,BIOGRID
27360,XPO1,xpo1,polr2g,399087,100037112,BIOGRID
27361,XPO1,xpo1,LOC780741,399087,780741,BIOGRID
27362,XPO1,xpo1,lsm2,399087,100134834,BIOGRID
27363,XPO1,xpo1,drg1,399087,399253,BIOGRID
27364,XPO1,xpo1,eif2b3,399087,379837,BIOGRID
27365,XPO1,xpo1,metap2,399087,380164,BIOGRID
27366,XPO1,xpo1,znf330,399087,380031,BIOGRID
27367,XPO1,xpo1,mtmr9,399087,496015,BIOGRID
27368,XPO1,xpo1,shc1,399087,399198,BIOGRID
27369,XPO1,xpo1,MGC79134,399087,446493,BIOGRID
27370,XPO1,xpo1,dhx29,399087,100049090,BIOGRID
27371,XPO1,xpo1,sec24d,399087,447693,BIOGRID
27372,XPO1,xpo1,gpn3,399087,734520,BIOGRID
27373,XPO1,xpo1,eif2s3,399087,380257,BIOGRID
27374,XPO1,xpo1,cdc73,399087,379199,BIOGRID
27375,XPO1,xpo1,ppp6r1,399087,379706,BIOGRID
27376,XPO1,xpo1,prkacbb,399087,446502,BIOGRID
27377,XPO1,xpo1,LOC733351,399087,733351,BIOGRID
27378,XPO1,xpo1,prkar2b,399087,414594,BIOGRID
27379,XPO1,xpo1,picalm.2,399087,443758,BIOGRID
27380,XPO1,xpo1,rps15,399087,380527,BIOGRID
27381,XPO1,xpo1,rps15,399087,548611,BIOGRID
27382,XPO1,xpo1,rps26,399087,446739,BIOGRID
27383,XPO1,xpo1,cdc23,399087,379580,BIOGRID
27384,XPO1,xpo1,copg2,399087,444546,BIOGRID
27385,XPO1,xpo1,nars,399087,446783,BIOGRID
27386,XPO1,xpo1,rps6-a,399087,380281,BIOGRID
27387,XPO1,xpo1,MGC80941,399087,444289,BIOGRID
27388,XPO1,xpo1,snrpa,399087,379781,BIOGRID
27389,XPO1,xpo1,copb2,399087,379913,BIOGRID
27390,XPO1,xpo1,rwdd1-b,399087,398526,BIOGRID
27391,XPO1,xpo1,rbm17,399087,733282,BIOGRID
27392,XPO1,xpo1,wdr44,399087,734726,BIOGRID
27393,XPO1,xpo1,mthfsd,399087,446264,BIOGRID
27394,XPO1,xpo1,polr3d,399087,734716,BIOGRID
27395,XPO1,xpo1,prkacb,399087,380388,BIOGRID
27396,XPO1,xpo1,eif2b2,399087,379960,BIOGRID
27397,XPO1,xpo1,eif5,399087,380003,BIOGRID
27398,XPO1,xpo1,mrps34,399087,380464,BIOGRID
27399,XPO1,xpo1,chmp2b-b,399087,447576,BIOGRID
27400,XPO1,xpo1,wdr92,399087,496212,BIOGRID
27401,XPO1,xpo1,elp4,399087,495207,BIOGRID
27402,XPO1,xpo1,wash1,399087,495507,BIOGRID
27403,XPO1,xpo1,ppp6c,399087,734439,BIOGRID
27404,XPO1,xpo1,abcf2,399087,379759,BIOGRID
27405,XPO1,xpo1,bysl,399087,432128,BIOGRID
27406,XPO1,xpo1,cope,399087,443752,BIOGRID
27407,XPO1,xpo1,rpl36a,399087,447145,BIOGRID
27408,XPO1,xpo1,srp72,399087,444393,BIOGRID
27409,XPO1,xpo1,MGC83421,399087,446315,BIOGRID
27410,XPO1,xpo1,MGC114704,399087,735158,BIOGRID
27411,XPO1,xpo1,eif3d,399087,380279,BIOGRID
27412,XPO1,xpo1,eif4e2,399087,734605,BIOGRID
27413,XPO1,xpo1,ncbp1-a,399087,443936,BIOGRID
27414,XPO1,xpo1,ctr9,399087,446236,BIOGRID
27415,XPO1,xpo1,decr2,399087,443792,BIOGRID
27416,XPO1,xpo1,leo1,399087,443607,BIOGRID
27417,XPO1,xpo1,ccdc124-a,399087,447348,BIOGRID
27418,XPO1,xpo1,sec31b,399087,432348,BIOGRID
27419,XPO1,xpo1,eif2s1,399087,380444,BIOGRID
27420,XPO1,xpo1,arcn1,399087,380375,BIOGRID
27421,XPO1,xpo1,copg1,399087,398999,BIOGRID
27422,XPO1,xpo1,rpl24,399087,447081,BIOGRID
27423,XPO1,xpo1,sec13,399087,380134,BIOGRID
27424,XPO1,xpo1,homer2,399087,380401,BIOGRID
27425,XPO1,xpo1,ddx42,399087,380261,BIOGRID
27426,XPO1,xpo1,rpl8,399087,380157,BIOGRID
27427,XPO1,xpo1,rpl35,399087,734664,BIOGRID
27428,XPO1,xpo1,rpl17-a,399087,446456,BIOGRID
27429,XPO1,xpo1,rps2,399087,380576,BIOGRID
27430,XPO1,xpo1,ecd,399087,495106,BIOGRID
27431,XPO1,xpo1,eif3i,399087,447488,BIOGRID
27432,XPO1,xpo1,csde1,399087,735098,BIOGRID
27433,XPO1,xpo1,snx9,399087,446451,BIOGRID
27434,XPO1,xpo1,MGC68999,399087,379553,BIOGRID
27435,XPO1,xpo1,ruvbl2,399087,398205,BIOGRID
27436,XPO1,xpo1,rps3a-a,399087,380017,BIOGRID
27437,XPO1,xpo1,rpl23a,399087,447121,BIOGRID
27438,XPO1,xpo1,rpl5-a,399087,379064,BIOGRID
27439,XPO1,xpo1,pwp1,399087,414589,BIOGRID
27440,XPO1,xpo1,rpl36,399087,447146,BIOGRID
27441,XPO1,xpo1,gapvd1,399087,100037133,BIOGRID
